timestamp;buyer;seller;symbol;currency;price;quantity
108900;;;INTARIAN_PEPPER_ROOT;XIRECS;13108.0;4
128800;;;INTARIAN_PEPPER_ROOT;XIRECS;13133.0;3
132700;;;INTARIAN_PEPPER_ROOT;XIRECS;13128.0;7
134000;;;INTARIAN_PEPPER_ROOT;XIRECS;13125.0;8
135100;;;INTARIAN_PEPPER_ROOT;XIRECS;13129.0;9
136600;;;INTARIAN_PEPPER_ROOT;XIRECS;13128.0;9
137900;;;INTARIAN_PEPPER_ROOT;XIRECS;13136.0;4
138200;;;INTARIAN_PEPPER_ROOT;XIRECS;13140.0;7
139700;;;INTARIAN_PEPPER_ROOT;XIRECS;13134.0;6
140600;;;INTARIAN_PEPPER_ROOT;XIRECS;13145.0;4
149600;;;INTARIAN_PEPPER_ROOT;XIRECS;13144.0;5
159700;;;INTARIAN_PEPPER_ROOT;XIRECS;13155.0;2
162900;;;INTARIAN_PEPPER_ROOT;XIRECS;13162.0;6
165700;;;INTARIAN_PEPPER_ROOT;XIRECS;13159.0;6
170200;;;INTARIAN_PEPPER_ROOT;XIRECS;13163.0;10
171100;;;INTARIAN_PEPPER_ROOT;XIRECS;13161.0;8
179200;;;INTARIAN_PEPPER_ROOT;XIRECS;13184.0;7
181500;;;INTARIAN_PEPPER_ROOT;XIRECS;13175.0;4
185000;;;INTARIAN_PEPPER_ROOT;XIRECS;13180.0;3
185200;;;INTARIAN_PEPPER_ROOT;XIRECS;13182.0;8
188400;;;INTARIAN_PEPPER_ROOT;XIRECS;13191.0;8
188700;;;INTARIAN_PEPPER_ROOT;XIRECS;13173.0;3
189100;;;INTARIAN_PEPPER_ROOT;XIRECS;13172.0;6
190100;;;INTARIAN_PEPPER_ROOT;XIRECS;13177.0;3
200700;;;INTARIAN_PEPPER_ROOT;XIRECS;13196.0;5
202500;;;INTARIAN_PEPPER_ROOT;XIRECS;13201.0;7
204700;;;INTARIAN_PEPPER_ROOT;XIRECS;13205.0;8
204900;;;INTARIAN_PEPPER_ROOT;XIRECS;13211.0;2
208300;;;INTARIAN_PEPPER_ROOT;XIRECS;13213.0;10
209600;;;INTARIAN_PEPPER_ROOT;XIRECS;13206.0;9
213000;;;INTARIAN_PEPPER_ROOT;XIRECS;13209.0;9
221900;;;INTARIAN_PEPPER_ROOT;XIRECS;13210.0;4
223700;;;INTARIAN_PEPPER_ROOT;XIRECS;13214.0;4
224000;;;INTARIAN_PEPPER_ROOT;XIRECS;13223.0;7
227000;;;INTARIAN_PEPPER_ROOT;XIRECS;13234.0;4
232000;;;INTARIAN_PEPPER_ROOT;XIRECS;13238.0;8
232700;;;INTARIAN_PEPPER_ROOT;XIRECS;13240.0;6
235700;;;INTARIAN_PEPPER_ROOT;XIRECS;13233.0;10
236600;;;INTARIAN_PEPPER_ROOT;XIRECS;13217.0;10
237100;;;INTARIAN_PEPPER_ROOT;XIRECS;13225.0;7
238200;;;INTARIAN_PEPPER_ROOT;XIRECS;13228.0;2
239400;;;INTARIAN_PEPPER_ROOT;XIRECS;13250.0;7
240300;;;INTARIAN_PEPPER_ROOT;XIRECS;13239.0;3
241400;;;INTARIAN_PEPPER_ROOT;XIRECS;13233.0;6
249700;;;INTARIAN_PEPPER_ROOT;XIRECS;13248.0;8
251300;;;INTARIAN_PEPPER_ROOT;XIRECS;13250.0;6
251400;;;INTARIAN_PEPPER_ROOT;XIRECS;13244.0;7
252400;;;INTARIAN_PEPPER_ROOT;XIRECS;13243.0;6
254500;;;INTARIAN_PEPPER_ROOT;XIRECS;13241.0;6
259200;;;INTARIAN_PEPPER_ROOT;XIRECS;13260.0;6
259600;;;INTARIAN_PEPPER_ROOT;XIRECS;13264.0;5
260700;;;INTARIAN_PEPPER_ROOT;XIRECS;13259.0;7
267800;;;INTARIAN_PEPPER_ROOT;XIRECS;13259.0;9
270800;;;INTARIAN_PEPPER_ROOT;XIRECS;13262.0;7
276500;;;INTARIAN_PEPPER_ROOT;XIRECS;13277.0;10
277500;;;INTARIAN_PEPPER_ROOT;XIRECS;13268.0;8
277600;;;INTARIAN_PEPPER_ROOT;XIRECS;13283.0;8
282300;;;INTARIAN_PEPPER_ROOT;XIRECS;13269.0;10
287100;;;INTARIAN_PEPPER_ROOT;XIRECS;13287.0;6
289400;;;INTARIAN_PEPPER_ROOT;XIRECS;13287.0;9
293400;;;INTARIAN_PEPPER_ROOT;XIRECS;13281.0;8
293500;;;INTARIAN_PEPPER_ROOT;XIRECS;13301.0;8
294100;;;INTARIAN_PEPPER_ROOT;XIRECS;13298.0;10
295400;;;INTARIAN_PEPPER_ROOT;XIRECS;13288.0;10
295900;;;INTARIAN_PEPPER_ROOT;XIRECS;13290.0;2
297400;;;INTARIAN_PEPPER_ROOT;XIRECS;13300.0;6
299800;;;INTARIAN_PEPPER_ROOT;XIRECS;13298.0;3
301300;;;INTARIAN_PEPPER_ROOT;XIRECS;13304.0;5
302800;;;INTARIAN_PEPPER_ROOT;XIRECS;13299.0;10
304400;;;INTARIAN_PEPPER_ROOT;XIRECS;13296.0;7
305400;;;INTARIAN_PEPPER_ROOT;XIRECS;13296.0;4
310200;;;INTARIAN_PEPPER_ROOT;XIRECS;13318.0;5
312100;;;INTARIAN_PEPPER_ROOT;XIRECS;13300.0;3
312200;;;INTARIAN_PEPPER_ROOT;XIRECS;13315.0;10
323400;;;INTARIAN_PEPPER_ROOT;XIRECS;13316.0;8
324200;;;INTARIAN_PEPPER_ROOT;XIRECS;13325.0;9
334300;;;INTARIAN_PEPPER_ROOT;XIRECS;13332.0;6
337100;;;INTARIAN_PEPPER_ROOT;XIRECS;13338.0;3
338000;;;INTARIAN_PEPPER_ROOT;XIRECS;13344.0;10
339000;;;INTARIAN_PEPPER_ROOT;XIRECS;13336.0;2
343000;;;INTARIAN_PEPPER_ROOT;XIRECS;13334.0;4
344200;;;INTARIAN_PEPPER_ROOT;XIRECS;13339.0;6
349000;;;INTARIAN_PEPPER_ROOT;XIRECS;13342.0;10
352000;;;INTARIAN_PEPPER_ROOT;XIRECS;13354.0;6
353200;;;INTARIAN_PEPPER_ROOT;XIRECS;13350.0;2
353500;;;INTARIAN_PEPPER_ROOT;XIRECS;13354.0;5
355100;;;INTARIAN_PEPPER_ROOT;XIRECS;13354.0;10
356000;;;INTARIAN_PEPPER_ROOT;XIRECS;13353.0;2
356100;;;INTARIAN_PEPPER_ROOT;XIRECS;13350.0;4
358100;;;INTARIAN_PEPPER_ROOT;XIRECS;13358.0;10
358400;;;INTARIAN_PEPPER_ROOT;XIRECS;13357.0;5
361500;;;INTARIAN_PEPPER_ROOT;XIRECS;13356.0;7
361700;;;INTARIAN_PEPPER_ROOT;XIRECS;13367.0;10
363400;;;INTARIAN_PEPPER_ROOT;XIRECS;13360.0;6
371300;;;INTARIAN_PEPPER_ROOT;XIRECS;13374.0;9
372600;;;INTARIAN_PEPPER_ROOT;XIRECS;13372.0;7
373300;;;INTARIAN_PEPPER_ROOT;XIRECS;13377.0;8
374600;;;INTARIAN_PEPPER_ROOT;XIRECS;13363.0;10
375000;;;INTARIAN_PEPPER_ROOT;XIRECS;13380.0;5
379200;;;INTARIAN_PEPPER_ROOT;XIRECS;13366.0;9
380000;;;INTARIAN_PEPPER_ROOT;XIRECS;13371.0;6
380100;;;INTARIAN_PEPPER_ROOT;XIRECS;13380.0;2
382900;;;INTARIAN_PEPPER_ROOT;XIRECS;13382.0;4
388300;;;INTARIAN_PEPPER_ROOT;XIRECS;13395.0;6
389000;;;INTARIAN_PEPPER_ROOT;XIRECS;13395.0;7
390300;;;INTARIAN_PEPPER_ROOT;XIRECS;13390.0;8
390900;;;INTARIAN_PEPPER_ROOT;XIRECS;13383.0;10
391600;;;INTARIAN_PEPPER_ROOT;XIRECS;13390.0;3
396800;;;INTARIAN_PEPPER_ROOT;XIRECS;13391.0;10
398400;;;INTARIAN_PEPPER_ROOT;XIRECS;13389.0;8
400400;;;INTARIAN_PEPPER_ROOT;XIRECS;13400.0;4
405400;;;INTARIAN_PEPPER_ROOT;XIRECS;13399.0;4
410100;;;INTARIAN_PEPPER_ROOT;XIRECS;13413.0;2
411700;;;INTARIAN_PEPPER_ROOT;XIRECS;13403.0;4
412100;;;INTARIAN_PEPPER_ROOT;XIRECS;13408.0;2
416200;;;INTARIAN_PEPPER_ROOT;XIRECS;13406.0;9
416400;;;INTARIAN_PEPPER_ROOT;XIRECS;13407.0;7
424500;;;INTARIAN_PEPPER_ROOT;XIRECS;13427.0;5
427000;;;INTARIAN_PEPPER_ROOT;XIRECS;13444.0;7
428300;;;INTARIAN_PEPPER_ROOT;XIRECS;13421.0;4
433700;;;INTARIAN_PEPPER_ROOT;XIRECS;13414.0;7
439000;;;INTARIAN_PEPPER_ROOT;XIRECS;13441.0;9
442300;;;INTARIAN_PEPPER_ROOT;XIRECS;13452.0;6
443800;;;INTARIAN_PEPPER_ROOT;XIRECS;13432.0;10
455400;;;INTARIAN_PEPPER_ROOT;XIRECS;13437.0;5
455500;;;INTARIAN_PEPPER_ROOT;XIRECS;13444.0;4
455800;;;INTARIAN_PEPPER_ROOT;XIRECS;13448.0;2
456100;;;INTARIAN_PEPPER_ROOT;XIRECS;13451.0;5
456800;;;INTARIAN_PEPPER_ROOT;XIRECS;13450.0;7
457800;;;INTARIAN_PEPPER_ROOT;XIRECS;13453.0;5
460500;;;INTARIAN_PEPPER_ROOT;XIRECS;13458.0;8
465500;;;INTARIAN_PEPPER_ROOT;XIRECS;13465.0;6
465800;;;INTARIAN_PEPPER_ROOT;XIRECS;13463.0;7
466200;;;INTARIAN_PEPPER_ROOT;XIRECS;13464.0;3
468400;;;INTARIAN_PEPPER_ROOT;XIRECS;13466.0;4
471200;;;INTARIAN_PEPPER_ROOT;XIRECS;13473.0;3
476300;;;INTARIAN_PEPPER_ROOT;XIRECS;13477.0;10
477600;;;INTARIAN_PEPPER_ROOT;XIRECS;13484.0;9
482700;;;INTARIAN_PEPPER_ROOT;XIRECS;13479.0;8
504000;;;INTARIAN_PEPPER_ROOT;XIRECS;13502.0;8
505700;;;INTARIAN_PEPPER_ROOT;XIRECS;13504.0;6
507100;;;INTARIAN_PEPPER_ROOT;XIRECS;13493.0;9
511100;;;INTARIAN_PEPPER_ROOT;XIRECS;13493.0;5
512900;;;INTARIAN_PEPPER_ROOT;XIRECS;13506.0;7
517400;;;INTARIAN_PEPPER_ROOT;XIRECS;13517.0;9
520000;;;INTARIAN_PEPPER_ROOT;XIRECS;13527.0;7
521900;;;INTARIAN_PEPPER_ROOT;XIRECS;13524.0;2
526500;;;INTARIAN_PEPPER_ROOT;XIRECS;13522.0;7
528200;;;INTARIAN_PEPPER_ROOT;XIRECS;13523.0;2
528600;;;INTARIAN_PEPPER_ROOT;XIRECS;13523.0;7
535900;;;INTARIAN_PEPPER_ROOT;XIRECS;13535.0;6
536500;;;INTARIAN_PEPPER_ROOT;XIRECS;13540.0;9
542300;;;INTARIAN_PEPPER_ROOT;XIRECS;13543.0;3
542800;;;INTARIAN_PEPPER_ROOT;XIRECS;13535.0;5
547800;;;INTARIAN_PEPPER_ROOT;XIRECS;13540.0;9
549100;;;INTARIAN_PEPPER_ROOT;XIRECS;13537.0;6
549400;;;INTARIAN_PEPPER_ROOT;XIRECS;13542.0;10
553300;;;INTARIAN_PEPPER_ROOT;XIRECS;13553.0;10
553500;;;INTARIAN_PEPPER_ROOT;XIRECS;13546.0;2
565900;;;INTARIAN_PEPPER_ROOT;XIRECS;13561.0;7
567600;;;INTARIAN_PEPPER_ROOT;XIRECS;13555.0;9
567800;;;INTARIAN_PEPPER_ROOT;XIRECS;13570.0;6
570800;;;INTARIAN_PEPPER_ROOT;XIRECS;13570.0;2
574700;;;INTARIAN_PEPPER_ROOT;XIRECS;13572.0;7
575200;;;INTARIAN_PEPPER_ROOT;XIRECS;13565.0;7
578600;;;INTARIAN_PEPPER_ROOT;XIRECS;13573.0;3
581400;;;INTARIAN_PEPPER_ROOT;XIRECS;13574.0;2
585200;;;INTARIAN_PEPPER_ROOT;XIRECS;13584.0;8
585500;;;INTARIAN_PEPPER_ROOT;XIRECS;13569.0;10
591200;;;INTARIAN_PEPPER_ROOT;XIRECS;13590.0;5
595100;;;INTARIAN_PEPPER_ROOT;XIRECS;13594.0;10
598900;;;INTARIAN_PEPPER_ROOT;XIRECS;13603.0;10
599400;;;INTARIAN_PEPPER_ROOT;XIRECS;13599.0;4
601300;;;INTARIAN_PEPPER_ROOT;XIRECS;13597.0;4
605300;;;INTARIAN_PEPPER_ROOT;XIRECS;13598.0;4
608000;;;INTARIAN_PEPPER_ROOT;XIRECS;13611.0;5
616800;;;INTARIAN_PEPPER_ROOT;XIRECS;13607.0;3
621300;;;INTARIAN_PEPPER_ROOT;XIRECS;13620.0;3
627100;;;INTARIAN_PEPPER_ROOT;XIRECS;13624.0;2
627700;;;INTARIAN_PEPPER_ROOT;XIRECS;13620.0;4
627900;;;INTARIAN_PEPPER_ROOT;XIRECS;13612.0;10
628200;;;INTARIAN_PEPPER_ROOT;XIRECS;13634.0;9
628600;;;INTARIAN_PEPPER_ROOT;XIRECS;13622.0;6
629900;;;INTARIAN_PEPPER_ROOT;XIRECS;13626.0;2
630900;;;INTARIAN_PEPPER_ROOT;XIRECS;13638.0;8
635800;;;INTARIAN_PEPPER_ROOT;XIRECS;13633.0;8
641800;;;INTARIAN_PEPPER_ROOT;XIRECS;13634.0;3
645000;;;INTARIAN_PEPPER_ROOT;XIRECS;13639.0;7
646500;;;INTARIAN_PEPPER_ROOT;XIRECS;13645.0;9
647500;;;INTARIAN_PEPPER_ROOT;XIRECS;13649.0;9
649300;;;INTARIAN_PEPPER_ROOT;XIRECS;13661.0;3
649400;;;INTARIAN_PEPPER_ROOT;XIRECS;13646.0;7
650400;;;INTARIAN_PEPPER_ROOT;XIRECS;13648.0;4
653500;;;INTARIAN_PEPPER_ROOT;XIRECS;13663.0;7
653800;;;INTARIAN_PEPPER_ROOT;XIRECS;13651.0;4
657400;;;INTARIAN_PEPPER_ROOT;XIRECS;13655.0;6
661400;;;INTARIAN_PEPPER_ROOT;XIRECS;13669.0;8
672000;;;INTARIAN_PEPPER_ROOT;XIRECS;13672.0;5
672800;;;INTARIAN_PEPPER_ROOT;XIRECS;13658.0;3
673700;;;INTARIAN_PEPPER_ROOT;XIRECS;13663.0;6
679600;;;INTARIAN_PEPPER_ROOT;XIRECS;13675.0;2
680900;;;INTARIAN_PEPPER_ROOT;XIRECS;13676.0;5
682300;;;INTARIAN_PEPPER_ROOT;XIRECS;13680.0;4
685200;;;INTARIAN_PEPPER_ROOT;XIRECS;13675.0;6
688800;;;INTARIAN_PEPPER_ROOT;XIRECS;13680.0;2
691100;;;INTARIAN_PEPPER_ROOT;XIRECS;13695.0;2
692600;;;INTARIAN_PEPPER_ROOT;XIRECS;13687.0;7
696800;;;INTARIAN_PEPPER_ROOT;XIRECS;13693.0;10
700600;;;INTARIAN_PEPPER_ROOT;XIRECS;13697.0;6
701900;;;INTARIAN_PEPPER_ROOT;XIRECS;13704.0;9
705500;;;INTARIAN_PEPPER_ROOT;XIRECS;13697.0;4
706000;;;INTARIAN_PEPPER_ROOT;XIRECS;13704.0;5
710100;;;INTARIAN_PEPPER_ROOT;XIRECS;13718.0;7
715200;;;INTARIAN_PEPPER_ROOT;XIRECS;13712.0;6
719300;;;INTARIAN_PEPPER_ROOT;XIRECS;13709.0;6
721200;;;INTARIAN_PEPPER_ROOT;XIRECS;13722.0;4
721400;;;INTARIAN_PEPPER_ROOT;XIRECS;13713.0;2
724500;;;INTARIAN_PEPPER_ROOT;XIRECS;13707.0;3
727600;;;INTARIAN_PEPPER_ROOT;XIRECS;13736.0;5
731000;;;INTARIAN_PEPPER_ROOT;XIRECS;13733.0;3
739400;;;INTARIAN_PEPPER_ROOT;XIRECS;13726.0;9
742400;;;INTARIAN_PEPPER_ROOT;XIRECS;13733.0;10
742700;;;INTARIAN_PEPPER_ROOT;XIRECS;13733.0;9
745200;;;INTARIAN_PEPPER_ROOT;XIRECS;13751.0;5
745600;;;INTARIAN_PEPPER_ROOT;XIRECS;13739.0;5
748100;;;INTARIAN_PEPPER_ROOT;XIRECS;13749.0;6
749300;;;INTARIAN_PEPPER_ROOT;XIRECS;13751.0;8
749700;;;INTARIAN_PEPPER_ROOT;XIRECS;13737.0;7
752200;;;INTARIAN_PEPPER_ROOT;XIRECS;13743.0;6
752600;;;INTARIAN_PEPPER_ROOT;XIRECS;13745.0;2
752900;;;INTARIAN_PEPPER_ROOT;XIRECS;13735.0;8
759800;;;INTARIAN_PEPPER_ROOT;XIRECS;13755.0;10
760200;;;INTARIAN_PEPPER_ROOT;XIRECS;13761.0;2
760500;;;INTARIAN_PEPPER_ROOT;XIRECS;13752.0;9
762400;;;INTARIAN_PEPPER_ROOT;XIRECS;13758.0;6
763900;;;INTARIAN_PEPPER_ROOT;XIRECS;13764.0;4
764500;;;INTARIAN_PEPPER_ROOT;XIRECS;13769.0;2
772300;;;INTARIAN_PEPPER_ROOT;XIRECS;13763.0;4
779200;;;INTARIAN_PEPPER_ROOT;XIRECS;13786.0;4
783900;;;INTARIAN_PEPPER_ROOT;XIRECS;13779.0;10
787700;;;INTARIAN_PEPPER_ROOT;XIRECS;13775.0;3
787900;;;INTARIAN_PEPPER_ROOT;XIRECS;13786.0;6
790800;;;INTARIAN_PEPPER_ROOT;XIRECS;13785.0;6
794800;;;INTARIAN_PEPPER_ROOT;XIRECS;13796.0;4
795900;;;INTARIAN_PEPPER_ROOT;XIRECS;13787.0;7
797500;;;INTARIAN_PEPPER_ROOT;XIRECS;13800.0;3
798400;;;INTARIAN_PEPPER_ROOT;XIRECS;13800.0;6
799400;;;INTARIAN_PEPPER_ROOT;XIRECS;13799.0;7
806200;;;INTARIAN_PEPPER_ROOT;XIRECS;13804.0;7
807000;;;INTARIAN_PEPPER_ROOT;XIRECS;13792.0;3
808900;;;INTARIAN_PEPPER_ROOT;XIRECS;13803.0;6
812100;;;INTARIAN_PEPPER_ROOT;XIRECS;13814.0;6
814100;;;INTARIAN_PEPPER_ROOT;XIRECS;13802.0;10
814800;;;INTARIAN_PEPPER_ROOT;XIRECS;13806.0;2
829500;;;INTARIAN_PEPPER_ROOT;XIRECS;13831.0;8
831700;;;INTARIAN_PEPPER_ROOT;XIRECS;13825.0;9
833900;;;INTARIAN_PEPPER_ROOT;XIRECS;13834.0;3
839900;;;INTARIAN_PEPPER_ROOT;XIRECS;13823.0;7
845300;;;INTARIAN_PEPPER_ROOT;XIRECS;13853.0;3
846300;;;INTARIAN_PEPPER_ROOT;XIRECS;13843.0;3
850900;;;INTARIAN_PEPPER_ROOT;XIRECS;13848.0;8
851300;;;INTARIAN_PEPPER_ROOT;XIRECS;13835.0;4
853300;;;INTARIAN_PEPPER_ROOT;XIRECS;13856.0;2
857800;;;INTARIAN_PEPPER_ROOT;XIRECS;13863.0;6
861000;;;INTARIAN_PEPPER_ROOT;XIRECS;13866.0;8
863900;;;INTARIAN_PEPPER_ROOT;XIRECS;13860.0;5
867000;;;INTARIAN_PEPPER_ROOT;XIRECS;13857.0;6
870100;;;INTARIAN_PEPPER_ROOT;XIRECS;13861.0;5
871800;;;INTARIAN_PEPPER_ROOT;XIRECS;13865.0;5
873600;;;INTARIAN_PEPPER_ROOT;XIRECS;13862.0;8
875900;;;INTARIAN_PEPPER_ROOT;XIRECS;13867.0;9
878100;;;INTARIAN_PEPPER_ROOT;XIRECS;13882.0;4
884000;;;INTARIAN_PEPPER_ROOT;XIRECS;13876.0;5
898200;;;INTARIAN_PEPPER_ROOT;XIRECS;13901.0;8
899700;;;INTARIAN_PEPPER_ROOT;XIRECS;13894.0;9
903800;;;INTARIAN_PEPPER_ROOT;XIRECS;13907.0;9
905400;;;INTARIAN_PEPPER_ROOT;XIRECS;13901.0;10
906000;;;INTARIAN_PEPPER_ROOT;XIRECS;13912.0;5
906300;;;INTARIAN_PEPPER_ROOT;XIRECS;13893.0;9
908100;;;INTARIAN_PEPPER_ROOT;XIRECS;13907.0;6
920000;;;INTARIAN_PEPPER_ROOT;XIRECS;13912.0;5
925100;;;INTARIAN_PEPPER_ROOT;XIRECS;13914.0;2
929700;;;INTARIAN_PEPPER_ROOT;XIRECS;13921.0;5
930800;;;INTARIAN_PEPPER_ROOT;XIRECS;13933.0;10
933000;;;INTARIAN_PEPPER_ROOT;XIRECS;13929.0;2
934100;;;INTARIAN_PEPPER_ROOT;XIRECS;13935.0;3
936600;;;INTARIAN_PEPPER_ROOT;XIRECS;13940.0;4
938200;;;INTARIAN_PEPPER_ROOT;XIRECS;13922.0;9
938600;;;INTARIAN_PEPPER_ROOT;XIRECS;13934.0;7
940100;;;INTARIAN_PEPPER_ROOT;XIRECS;13945.0;4
942600;;;INTARIAN_PEPPER_ROOT;XIRECS;13947.0;6
946500;;;INTARIAN_PEPPER_ROOT;XIRECS;13935.0;6
946800;;;INTARIAN_PEPPER_ROOT;XIRECS;13957.0;5
947200;;;INTARIAN_PEPPER_ROOT;XIRECS;13942.0;3
952300;;;INTARIAN_PEPPER_ROOT;XIRECS;13941.0;10
955400;;;INTARIAN_PEPPER_ROOT;XIRECS;13938.0;4
963900;;;INTARIAN_PEPPER_ROOT;XIRECS;13962.0;5
966200;;;INTARIAN_PEPPER_ROOT;XIRECS;13955.0;7
967400;;;INTARIAN_PEPPER_ROOT;XIRECS;13968.0;2
968000;;;INTARIAN_PEPPER_ROOT;XIRECS;13965.0;3
970000;;;INTARIAN_PEPPER_ROOT;XIRECS;13958.0;6
973600;;;INTARIAN_PEPPER_ROOT;XIRECS;13975.0;4
974300;;;INTARIAN_PEPPER_ROOT;XIRECS;13972.0;3
980100;;;INTARIAN_PEPPER_ROOT;XIRECS;13983.0;2
984000;;;INTARIAN_PEPPER_ROOT;XIRECS;13990.0;8
989500;;;INTARIAN_PEPPER_ROOT;XIRECS;13981.0;6
995700;;;INTARIAN_PEPPER_ROOT;XIRECS;14009.0;9
999200;;;INTARIAN_PEPPER_ROOT;XIRECS;13990.0;7
